CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|PRS|MC|NVA_ALIANZA|MORENA|ES|PAN_PRD_PT_PRS|PAN_PRD_PT|PAN_PRD_PRS|PAN_PT_PRS|PRD_PT_PRS|PAN_PRD|PAN_PT|PAN_PRS|PRD_PT|PRD_PRS|PT_PRS|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|CAND_IND3|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|788.00|U|C01|99.00|76.00|5.00|9.00|3.00|1.00|4.00|1.00|46.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|2.00|0.00|11.00|0.00|262.00|7.00|269.00|417.00|||||2|6|17|TEPIC|788|U|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|789.00|U|B|100.00|80.00|18.00|6.00|0.00|0.00|15.00|3.00|60.00|3.00|0.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|1.00|1.00|2.00|1.00|13.00|0.00|308.00|8.00|316.00|516.00|||||2|6|17|TEPIC|789|U|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|789.00|U|C01|93.00|84.00|11.00|5.00|2.00|1.00|9.00|3.00|77.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|2.00|3.00|17.00|0.00|312.00|10.00|322.00|516.00|||||2|6|17|TEPIC|789|U|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|790.00|R|B|37.00|54.00|3.00|2.00|1.00|0.00|5.00|4.00|17.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|5.00|0.00|41.00|1.00|172.00|12.00|185.00|342.00|||||2|6|17|TEPIC|790|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|791.00|R|B|7.00|42.00|2.00|0.00|2.00|1.00|2.00|0.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|20.00|0.00|89.00|1.00|90.00|140.00|||||2|6|17|TEPIC|791|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|792.00|R|B|56.00|119.00|14.00|5.00|5.00|2.00|9.00|5.00|50.00|3.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|11.00|2.00|114.00|0.00|397.00|20.00|417.00|675.00|||||2|6|17|TEPIC|792|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|793.00|R|B|29.00|65.00|7.00|2.00|1.00|0.00|4.00|1.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|6.00|0.00|121.00|6.00|127.00|173.00|||||2|6|17|TEPIC|793|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|793.00|R|E01|24.00|35.00|1.00|2.00|1.00|0.00|2.00|3.00|10.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|60.00|0.00|143.00|9.00|152.00|216.00|||||2|6|17|TEPIC|793|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|794.00|R|B|52.00|35.00|9.00|12.00|2.00|0.00|4.00|10.00|47.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|2.00|68.00|0.00|249.00|16.00|265.00|442.00|||||2|6|17|TEPIC|794|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|795.00|R|B|97.00|72.00|12.00|10.00|0.00|1.00|9.00|6.00|18.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|6.00|1.00|41.00|0.00|277.00|3.00|280.00|411.00|||||2|6|17|TEPIC|795|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|795.00|R|C01|81.00|61.00|11.00|9.00|0.00|1.00|11.00|3.00|23.00|2.00|0.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|1.00|44.00|0.00|257.00|6.00|263.00|411.00|||||2|6|17|TEPIC|795|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|796.00|R|B|79.00|89.00|86.00|13.00|3.00|2.00|3.00|3.00|37.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|2.00|2.00|38.00|0.00|361.00|3.00|364.00|466.00|||||2|7|17|TEPIC|796|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|796.00|R|C01|81.00|104.00|7.00|6.00|4.00|1.00|7.00|7.00|38.00|1.00|4.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|5.00|1.00|39.00|0.00|310.00|10.00|320.00|465.00|||||2|7|17|TEPIC|796|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|797.00|R|B|56.00|74.00|6.00|5.00|5.00|1.00|4.00|8.00|10.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|6.00|0.00|0.00|0.00|182.00|14.00|196.00|488.00|||||2|7|17|TEPIC|797|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|797.00|R|C01|73.00|67.00|8.00|6.00|5.00|1.00|5.00|4.00|15.00|3.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|2.00|0.00|0.00|15.00|2.00|112.00|0.00|322.00|10.00|332.00|487.00|||||2|7|17|TEPIC|797|R|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|798.00|R|B|101.00|172.00|16.00|8.00|4.00|1.00|4.00|2.00|75.00|2.00|1.00|2.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|2.00|0.00|7.00|3.00|59.00|0.00|462.00|5.00|467.00|692.00|||||2|8|17|TEPIC|798|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|B|103.00|75.00|21.00|5.00|5.00|3.00|9.00|4.00|51.00|6.00|6.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|1.00|0.00|9.00|2.00|55.00|0.00|358.00|6.00|364.00|719.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|C01|100.00|59.00|17.00|7.00|1.00|0.00|16.00|5.00|73.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|79.00|0.00|365.00|8.00|373.00|718.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|C02|99.00|65.00|13.00|12.00|2.00|2.00|9.00|6.00|66.00|10.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|12.00|3.00|85.00|1.00|390.00|11.00|402.00|718.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E01|101.00|50.00|8.00|7.00|1.00|0.00|28.00|0.00|73.00|9.00|2.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|3.00|47.00|0.00|342.00|9.00|351.00|706.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E01C01|108.00|57.00|15.00|7.00|3.00|1.00|28.00|6.00|74.00|6.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|9.00|1.00|45.00|0.00|364.00|4.00|368.00|706.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E01C02|101.00|56.00|10.00|4.00|2.00|2.00|26.00|2.00|73.00|8.00|4.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|3.00|36.00|0.00|339.00|9.00|348.00|706.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E02|111.00|71.00|18.00|14.00|2.00|1.00|12.00|3.00|54.00|4.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|1.00|46.00|0.00|346.00|9.00|355.00|721.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E02C01|100.00|66.00|17.00|9.00|3.00|1.00|19.00|2.00|51.00|3.00|5.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|50.00|0.00|333.00|7.00|340.00|721.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E02C02|102.00|67.00|21.00|5.00|2.00|1.00|20.00|6.00|49.00|4.00|6.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|12.00|2.00|37.00|0.00|339.00|8.00|347.00|720.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E03|95.00|54.00|11.00|9.00|2.00|3.00|18.00|2.00|55.00|3.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|6.00|49.00|0.00|324.00|3.00|327.00|703.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E03C01|107.00|58.00|12.00|1.00|1.00|1.00|21.00|3.00|54.00|0.00|3.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|10.00|0.00|45.00|0.00|318.00|5.00|323.00|703.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|799.00|M|E04|15.00|138.00|0.00|4.00|4.00|0.00|8.00|2.00|10.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|2.00|3.00|0.00|191.00|6.00|197.00|328.00|||||2|7|17|TEPIC|799|M|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|800.00|R|B|83.00|93.00|15.00|5.00|3.00|0.00|6.00|2.00|50.00|3.00|1.00|2.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|5.00|3.00|30.00|0.00|309.00|14.00|323.00|531.00|||||2|6|17|TEPIC|800|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|801.00|R|B|126.00|67.00|23.00|18.00|2.00|2.00|4.00|2.00|33.00|2.00|4.00|3.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|8.00|0.00|54.00|0.00|353.00|15.00|368.00|599.00|||||2|6|17|TEPIC|801|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|801.00|R|C01|105.00|79.00|23.00|19.00|5.00|1.00|10.00|3.00|37.00|4.00|1.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|7.00|2.00|1.00|0.00|301.00|2.00|303.00|599.00|||||2|6|17|TEPIC|801|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|802.00|R|B|66.00|78.00|10.00|3.00|2.00|5.00|4.00|4.00|22.00|1.00|3.00|1.00|0.00|0.00|0.00|2.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|5.00|0.00|31.00|0.00|241.00|12.00|253.00|405.00|||||2|6|17|TEPIC|802|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|802.00|R|C01|53.00|71.00|17.00|6.00|6.00|4.00|4.00|3.00|21.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|5.00|55.00|1.00|261.00|15.00|277.00|404.00|||||2|6|17|TEPIC|802|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|803.00|R|B|44.00|102.00|8.00|5.00|2.00|1.00|5.00|5.00|25.00|4.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|12.00|4.00|28.00|0.00|250.00|12.00|262.00|424.00|||||2|6|17|TEPIC|803|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|803.00|R|E01|87.00|56.00|23.00|17.00|2.00|2.00|11.00|4.00|52.00|5.00|2.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|18.00|1.00|47.00|0.00|332.00|21.00|353.00|601.00|||||2|6|17|TEPIC|803|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|804.00|M|B|103.00|68.00|10.00|12.00|0.00|0.00|18.00|5.00|44.00|7.00|2.00|1.00|0.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|8.00|0.00|47.00|0.00|330.00|13.00|343.00|704.00|||||2|7|17|TEPIC|804|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|804.00|M|C01|96.00|62.00|8.00|8.00|3.00|1.00|22.00|3.00|60.00|8.00|1.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|11.00|1.00|42.00|0.00|330.00|6.00|336.00|704.00|||||2|7|17|TEPIC|804|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|804.00|M|C02|88.00|65.00|15.00|6.00|5.00|2.00|10.00|3.00|54.00|8.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|6.00|1.00|36.00|0.00|305.00|8.00|313.00|704.00|||||2|7|17|TEPIC|804|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|804.00|M|C03|91.00|77.00|7.00|10.00|5.00|4.00|11.00|3.00|48.00|11.00|2.00|2.00|0.00|1.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|4.00|0.00|0.00|15.00|1.00|41.00|0.00|336.00|9.00|345.00|704.00|||||2|7|17|TEPIC|804|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|804.00|M|C04|104.00|60.00|4.00|12.00|10.00|0.00|13.00|5.00|55.00|11.00|2.00|1.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|19.00|1.00|29.00|0.00|329.00|11.00|340.00|704.00|||||2|7|17|TEPIC|804|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|805.00|M|B|107.00|63.00|11.00|14.00|3.00|1.00|19.00|5.00|68.00|8.00|2.00|2.00|0.00|0.00|0.00|3.00|1.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|8.00|3.00|36.00|0.00|356.00|12.00|368.00|631.00|||||2|7|17|TEPIC|805|M|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|805.00|M|C01|100.00|63.00|8.00|11.00|5.00|1.00|18.00|6.00|64.00|4.00|0.00|0.00|1.00|0.00|1.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|14.00|1.00|40.00|0.00|341.00|11.00|352.00|630.00|||||2|7|17|TEPIC|805|M|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|806.00|R|B|74.00|49.00|16.00|5.00|6.00|0.00|13.00|1.00|38.00|2.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|2.00|67.00|0.00|285.00|4.00|289.00|438.00|||||2|6|17|TEPIC|806|R|
1.00|18.00|NAYARIT|2|6.00|TEPIC|17.00|TEPIC|806.00|R|C01|56.00|62.00|16.00|4.00|1.00|0.00|16.00|1.00|47.00|5.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|1.00|52.00|1.00|279.00|7.00|287.00|438.00|||||2|6|17|TEPIC|806|R|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|807.00|U|B|90.00|121.00|29.00|7.00|3.00|1.00|9.00|12.00|81.00|5.00|2.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|4.00|0.00|10.00|3.00|44.00|0.00|425.00|7.00|432.00|725.00|||||2|7|17|TEPIC|807|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|807.00|U|C01|124.00|110.00|20.00|7.00|7.00|0.00|16.00|6.00|48.00|2.00|0.00|5.00|0.00|0.00|0.00|1.00|0.00|0.00|3.00|0.00|0.00|1.00|1.00|1.00|0.00|11.00|0.00|49.00|0.00|412.00|17.00|429.00|724.00|||||2|7|17|TEPIC|807|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|807.00|U|C02|117.00|106.00|7.00|9.00|5.00|1.00|11.00|12.00|82.00|1.00|2.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|0.00|26.00|1.00|398.00|16.00|415.00|724.00|||||2|7|17|TEPIC|807|U|
1.00|18.00|NAYARIT|2|7.00|TEPIC|17.00|TEPIC|808.00|R|B|87.00|103.00|12.00|8.00|13.00|1.00|18.00|6.00|65.00|1.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|6.00|86.00|0.00|422.00|10.00|432.00|702.00|||||2|7|17|TEPIC|808|R|
1.00|18.00|NAYARIT|2|11.00|TEPIC|17.00|TEPIC|809.00|U|B|99.00|47.00|12.00|10.00|1.00|2.00|20.00|0.00|42.00|2.00|5.00|2.00|0.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|1.00|8.00|0.00|261.00|5.00|266.00|452.00|||||2|11|17|TEPIC|809|U|
1.00|18.00|NAYARIT|2|11.00|TEPIC|17.00|TEPIC|809.00|U|C01|109.00|58.00|12.00|5.00|1.00|1.00|15.00|0.00|48.00|4.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|6.00|0.00|3.00|17.00|265.00|3.00|285.00|451.00|||||2|11|17|TEPIC|809|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|879.00|U|B|63.00|62.00|13.00|10.00|7.00|3.00|4.00|1.00|42.00|3.00|2.00|1.00|20.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|11.00|3.00|34.00|0.00|283.00|10.00|293.00|521.00|||||2|9|17|TEPIC|879|U|
1.00|18.00|NAYARIT|2|9.00|TEPIC|17.00|TEPIC|879.00|U|C01|65.00|57.00|16.00|11.00|2.00|1.00|11.00|7.00|49.00|2.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|17.00|1.00|45.00|0.00|287.00|14.00|301.00|520.00|||||2|9|17|TEPIC|879|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|880.00|U|B|150.00|116.00|26.00|8.00|1.00|4.00|18.00|1.00|6.00|3.00|7.00|4.00|0.00|0.00|0.00|4.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|8.00|0.00|21.00|0.00|382.00|8.00|390.00|729.00|||||2|8|17|TEPIC|880|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|881.00|U|B|78.00|53.00|8.00|7.00|0.00|2.00|8.00|1.00|38.00|6.00|1.00|0.00|0.00|0.00|0.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|22.00|0.00|237.00|13.00|250.00|395.00|||||2|8|17|TEPIC|881|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|881.00|U|C01|68.00|54.00|26.00|6.00|1.00|3.00|6.00|6.00|41.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|1.00|15.00|0.00|239.00|5.00|244.00|394.00|||||2|8|17|TEPIC|881|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|882.00|M|B|83.00|51.00|7.00|6.00|2.00|1.00|12.00|0.00|42.00|3.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|8.00|1.00|28.00|1.00|249.00|5.00|255.00|453.00|||||2|8|17|TEPIC|882|M|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|882.00|M|C01|71.00|60.00|9.00|1.00|3.00|1.00|8.00|1.00|46.00|4.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|4.00|2.00|32.00|0.00|246.00|6.00|252.00|452.00|||||2|8|17|TEPIC|882|M|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|883.00|U|B|100.00|53.00|14.00|15.00|2.00|0.00|10.00|2.00|51.00|3.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|2.00|26.00|0.00|290.00|2.00|292.00|502.00|||||2|8|17|TEPIC|883|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|883.00|U|C01|97.00|55.00|17.00|12.00|1.00|1.00|8.00|2.00|51.00|2.00|6.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|11.00|2.00|21.00|1.00|292.00|1.00|294.00|501.00|||||2|8|17|TEPIC|883|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|884.00|U|B|81.00|116.00|18.00|12.00|2.00|0.00|16.00|5.00|59.00|1.00|3.00|0.00|0.00|0.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|4.00|4.00|44.00|0.00|370.00|15.00|385.00|635.00|||||2|8|17|TEPIC|884|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|885.00|U|B|102.00|107.00|8.00|16.00|0.00|4.00|14.00|5.00|71.00|3.00|2.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|1.00|10.00|1.00|48.00|1.00|398.00|10.00|409.00|653.00|||||2|8|17|TEPIC|885|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|886.00|U|B|118.00|81.00|17.00|16.00|4.00|3.00|13.00|3.00|61.00|7.00|3.00|3.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|1.00|29.00|0.00|374.00|7.00|381.00|715.00|||||2|8|17|TEPIC|886|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|887.00|U|B|95.00|77.00|16.00|21.00|1.00|1.00|6.00|2.00|46.00|1.00|2.00|2.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|1.00|43.00|0.00|320.00|5.00|325.00|556.00|||||2|8|17|TEPIC|887|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|888.00|U|B|77.00|65.00|14.00|7.00|1.00|2.00|16.00|0.00|30.00|2.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|6.00|1.00|32.00|0.00|257.00|3.00|260.00|419.00|||||2|8|17|TEPIC|888|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|888.00|U|C01|83.00|50.00|22.00|7.00|5.00|0.00|6.00|2.00|28.00|1.00|3.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|1.00|38.00|0.00|256.00|2.00|258.00|418.00|||||2|8|17|TEPIC|888|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|889.00|U|B|79.00|37.00|8.00|7.00|5.00|2.00|12.00|2.00|33.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|1.00|27.00|0.00|226.00|5.00|231.00|434.00|||||2|8|17|TEPIC|889|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|890.00|U|B|85.00|50.00|19.00|9.00|2.00|1.00|7.00|2.00|35.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|15.00|1.00|37.00|0.00|267.00|3.00|270.00|463.00|||||2|8|17|TEPIC|890|U|
1.00|18.00|NAYARIT|2|8.00|TEPIC|17.00|TEPIC|890.00|U|C01|73.00|63.00|13.00|8.00|0.00|0.00|10.00|2.00|36.00|1.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|10.00|0.00|36.00|0.00|257.00|8.00|265.00|462.00|||||2|8|17|TEPIC|890|U|
