CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PPG|COMUN_PRI_PVEM|COMUN_PRD_PT|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|949.00|RURAL|B|1.00|83.00|82.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|169.00|4.00|173.00|286.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|949|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|950.00|RURAL|B|7.00|70.00|46.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|125.00|3.00|128.00|241.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|950|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|951.00|RURAL|B|1.00|81.00|167.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|5.00|0.00|258.00|0.00|258.00|483.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|951|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|951.00|RURAL|C01|5.00|140.00|147.00|2.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|297.00|5.00|302.00|410.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|951|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|952.00|RURAL|B|0.00|80.00|31.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|118.00|0.00|118.00|203.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|952|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|953.00|RURAL|B|0.00|177.00|221.00|4.00|1.00|2.00|1.00|1.00|0.00|0.00|1.00|3.00|9.00|0.00|420.00|14.00|434.00|616.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|953|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|954.00|RURAL|B|4.00|95.00|138.00|0.00|0.00|1.00|0.00|3.00|1.00|0.00|0.00|1.00|7.00|0.00|250.00|4.00|254.00|418.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|954|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|954.00|RURAL|C01|0.00|108.00|146.00|2.00|2.00|4.00|1.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|267.00|13.00|280.00|418.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|954|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|955.00|RURAL|B|0.00|215.00|165.00|5.00|2.00|2.00|2.00|0.00|0.00|0.00|0.00|3.00|4.00|0.00|398.00|6.00|404.00|556.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|955|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|956.00|RURAL|B|0.00|143.00|107.00|2.00|2.00|2.00|0.00|1.00|0.00|0.00|0.00|1.00|9.00|0.00|267.00|6.00|273.00|477.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|956|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|957.00|MIXTA|B|37.00|168.00|188.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|8.00|0.00|411.00|10.00|421.00|625.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|957|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|957.00|MIXTA|C01|39.00|177.00|158.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|2.00|0.00|378.00|13.00|391.00|624.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|957|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|958.00|RURAL|B|1.00|173.00|95.00|0.00|4.00|4.00|0.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|283.00|6.00|289.00|418.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|958|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|959.00|RURAL|B|0.00|175.00|172.00|0.00|2.00|0.00|1.00|3.00|0.00|0.00|0.00|4.00|5.00|0.00|362.00|10.00|372.00|570.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|959|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|960.00|RURAL|B|1.00|139.00|225.00|5.00|7.00|0.00|0.00|1.00|3.00|0.00|1.00|0.00|0.00|0.00|382.00|0.00|382.00|523.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|960|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|961.00|RURAL|B|1.00|165.00|177.00|1.00|0.00|0.00|1.00|12.00|0.00|0.00|0.00|1.00|0.00|0.00|358.00|2.00|360.00|479.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|961|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|962.00|RURAL|B|2.00|160.00|104.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|274.00|6.00|280.00|417.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|962|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|963.00|URBANA|B|2.00|159.00|161.00|5.00|3.00|0.00|1.00|5.00|1.00|0.00|0.00|1.00|2.00|0.00|340.00|8.00|348.00|610.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|963|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|964.00|URBANA|B|4.00|175.00|171.00|3.00|0.00|7.00|3.00|4.00|0.00|1.00|0.00|8.00|6.00|0.00|382.00|7.00|389.00|598.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|964|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|965.00|MIXTA|B|5.00|205.00|168.00|1.00|3.00|0.00|1.00|3.00|0.00|0.00|1.00|4.00|5.00|0.00|396.00|5.00|401.00|630.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|965|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|966.00|RURAL|B|0.00|147.00|46.00|0.00|3.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|199.00|1.00|200.00|281.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|966|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|967.00|RURAL|B|1.00|210.00|160.00|6.00|0.00|8.00|0.00|0.00|0.00|1.00|0.00|5.00|6.00|0.00|397.00|20.00|417.00|737.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|967|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|968.00|RURAL|B|29.00|152.00|226.00|6.00|0.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|419.00|8.00|427.00|586.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|968|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|969.00|RURAL|B|0.00|103.00|110.00|8.00|0.00|1.00|0.00|4.00|0.00|0.00|0.00|4.00|10.00|0.00|240.00|6.00|246.00|392.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|969|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|970.00|URBANA|B|1.00|109.00|220.00|0.00|5.00|0.00|0.00|4.00|0.00|0.00|0.00|1.00|5.00|0.00|345.00|6.00|351.00|522.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|970|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|970.00|URBANA|C01|1.00|113.00|221.00|3.00|2.00|1.00|0.00|3.00|0.00|0.00|0.00|2.00|3.00|0.00|349.00|2.00|351.00|522.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|970|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|971.00|URBANA|B|1.00|114.00|183.00|22.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|323.00|3.00|326.00|508.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|971|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|971.00|URBANA|C01|1.00|155.00|166.00|0.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|326.00|7.00|333.00|508.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|971|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|972.00|RURAL|B|1.00|92.00|9.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|104.00|1.00|105.00|220.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|972|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|973.00|RURAL|B|5.00|155.00|85.00|6.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|6.00|0.00|266.00|12.00|278.00|448.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|973|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|974.00|RURAL|B|0.00|99.00|106.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|4.00|0.00|219.00|2.00|221.00|332.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|974|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|975.00|RURAL|B|0.00|227.00|155.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|2.00|0.00|9.00|0.00|396.00|2.00|398.00|593.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|975|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|976.00|RURAL|B|1.00|224.00|133.00|6.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|4.00|1.00|0.00|371.00|10.00|381.00|534.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|976|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|977.00|RURAL|B|3.00|117.00|89.00|5.00|6.00|1.00|2.00|1.00|0.00|0.00|0.00|1.00|6.00|0.00|231.00|12.00|243.00|377.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|977|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|978.00|RURAL|B|0.00|56.00|40.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|99.00|2.00|101.00|135.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|978|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|979.00|RURAL|B|0.00|282.00|105.00|4.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|7.00|1.00|0.00|401.00|10.00|411.00|636.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|979|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|980.00|RURAL|B|7.00|149.00|47.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|213.00|0.00|213.00|326.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|980|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|981.00|RURAL|B|11.00|140.00|124.00|25.00|2.00|2.00|0.00|4.00|0.00|0.00|0.00|3.00|7.00|0.00|318.00|10.00|328.00|507.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|981|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|982.00|RURAL|B|1.00|97.00|64.00|7.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|10.00|2.00|0.00|183.00|0.00|183.00|296.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|982|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|983.00|MIXTA|B|1.00|244.00|121.00|5.00|9.00|14.00|0.00|6.00|1.00|3.00|0.00|9.00|6.00|0.00|419.00|19.00|438.00|702.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|983|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|983.00|MIXTA|C01|3.00|276.00|89.00|5.00|7.00|8.00|2.00|2.00|0.00|0.00|0.00|3.00|3.00|0.00|398.00|16.00|414.00|702.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|983|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|985.00|RURAL|B|1.00|49.00|23.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|78.00|2.00|80.00|118.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|985|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|986.00|RURAL|B|0.00|63.00|61.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|127.00|8.00|135.00|196.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|986|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|987.00|RURAL|B|0.00|60.00|56.00|0.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|119.00|2.00|121.00|190.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|987|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|988.00|RURAL|B|3.00|148.00|155.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|2.00|2.00|0.00|314.00|10.00|324.00|547.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|988|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|988.00|RURAL|C01|2.00|142.00|159.00|1.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|2.00|2.00|0.00|313.00|8.00|321.00|546.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|988|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|989.00|RURAL|B|4.00|213.00|100.00|2.00|2.00|1.00|5.00|0.00|1.00|0.00|0.00|8.00|2.00|0.00|338.00|3.00|341.00|595.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|989|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|990.00|RURAL|B|0.00|196.00|147.00|0.00|1.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|350.00|1.00|351.00|468.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|990|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|991.00|RURAL|B|1.00|311.00|123.00|8.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|3.00|7.00|0.00|458.00|8.00|466.00|664.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|991|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|992.00|RURAL|B|0.00|107.00|12.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|124.00|8.00|132.00|197.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|992|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|993.00|RURAL|B|0.00|233.00|17.00|1.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|255.00|1.00|256.00|398.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|993|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|994.00|RURAL|B|7.00|183.00|98.00|2.00|3.00|2.00|0.00|1.00|0.00|0.00|0.00|2.00|1.00|0.00|299.00|2.00|301.00|511.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|994|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|994.00|RURAL|C01|5.00|212.00|49.00|6.00|6.00|0.00|0.00|2.00|0.00|0.00|0.00|3.00|1.00|0.00|284.00|6.00|290.00|510.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|994|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|995.00|RURAL|B|0.00|106.00|56.00|1.00|3.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|167.00|6.00|173.00|271.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|995|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|996.00|RURAL|B|0.00|53.00|48.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|101.00|1.00|102.00|189.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|996|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|996.00|RURAL|E01|2.00|230.00|75.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|8.00|0.00|0.00|319.00|8.00|327.00|616.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|996|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|997.00|RURAL|B|9.00|14.00|50.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|73.00|0.00|73.00|118.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|997|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|998.00|RURAL|B|15.00|38.00|88.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|147.00|3.00|150.00|297.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|998|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|998.00|RURAL|E01|6.00|8.00|152.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|166.00|0.00|166.00|308.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|998|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|999.00|RURAL|B|1.00|35.00|30.00|0.00|1.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|76.00|2.00|78.00|251.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|999|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|1000.00|RURAL|B|6.00|82.00|46.00|4.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|141.00|5.00|146.00|308.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|1000|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|22.00|COYUCA DE CATALAN|1000.00|RURAL|E01|3.00|24.00|18.00|2.00|1.00|0.00|2.00|8.00|0.00|0.00|0.00|1.00|0.00|0.00|59.00|1.00|60.00|133.00|Acta Casilla||||1|17|22|COYUCA DE CATALAN|1000|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2092.00|URBANA|B|2.00|172.00|149.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|324.00|3.00|327.00|441.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2092|U|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2093.00|URBANA|B|3.00|161.00|133.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|300.00|9.00|309.00|455.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2093|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2093.00|URBANA|C01|6.00|181.00|117.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|306.00|0.00|306.00|455.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2093|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2094.00|MIXTA|B|13.00|192.00|160.00|0.00|1.00|2.00|0.00|2.00|1.00|0.00|0.00|1.00|3.00|0.00|375.00|0.00|375.00|542.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2094|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2094.00|MIXTA|C01|17.00|193.00|135.00|1.00|6.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|358.00|8.00|366.00|542.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2094|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2095.00|MIXTA|B|1.00|168.00|200.00|0.00|2.00|7.00|0.00|0.00|0.00|0.00|0.00|5.00|3.00|0.00|386.00|2.00|388.00|558.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2095|M|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2096.00|RURAL|B|0.00|27.00|67.00|6.00|250.00|1.00|12.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|366.00|6.00|372.00|535.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2096|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2097.00|RURAL|B|1.00|112.00|64.00|0.00|210.00|3.00|2.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|395.00|0.00|395.00|415.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2097|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2097.00|RURAL|C01|0.00|102.00|242.00|0.00|67.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|411.00|3.00|414.00|415.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2097|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2098.00|RURAL|B|1.00|54.00|43.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|99.00|0.00|99.00|158.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2098|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2099.00|RURAL|B|0.00|48.00|32.00|0.00|167.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|249.00|0.00|249.00|283.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2099|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2100.00|RURAL|B|5.00|175.00|101.00|0.00|0.00|6.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|289.00|4.00|293.00|471.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2100|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2101.00|RURAL|B|1.00|176.00|124.00|1.00|10.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|316.00|12.00|328.00|573.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2101|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2101.00|RURAL|C01|0.00|175.00|133.00|2.00|12.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|327.00|6.00|333.00|572.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2101|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2102.00|RURAL|B|4.00|154.00|90.00|2.00|2.00|47.00|2.00|0.00|1.00|0.00|0.00|1.00|8.00|0.00|311.00|4.00|315.00|492.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2102|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2103.00|RURAL|B|4.00|71.00|20.00|2.00|1.00|11.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|112.00|2.00|114.00|251.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2103|R|
4.00|12.00|GUERRERO|1|17.00|COYUCA DE CATALAN|55.00|SAN MIGUEL TOTOLAPAN|2104.00|RURAL|B|1.00|163.00|172.00|0.00|1.00|2.00|1.00|2.00|1.00|0.00|2.00|1.00|4.00|0.00|350.00|5.00|355.00|557.00|Acta Casilla||||1|17|55|SAN MIGUEL TOTOLAPAN|2104|R|
