V1,V2
-113.19,31.24
-113.19,31.24
-113.20,31.24
-113.20,31.24
-113.21,31.25
-113.21,31.25
-113.21,31.26
-113.22,31.26
-113.22,31.26
-113.22,31.27
-113.23,31.27
-113.23,31.28
-113.23,31.28
-113.24,31.28
-113.24,31.29
-113.25,31.29
-113.25,31.29
-113.25,31.28
-113.25,31.28
-113.26,31.27
-113.27,31.27
-113.27,31.27
-113.27,31.27
-113.27,31.26
-113.26,31.26
-113.26,31.26
-113.26,31.25
-113.25,31.25
-113.24,31.25
-113.24,31.25
-113.23,31.25
-113.22,31.25
-113.22,31.24
-113.22,31.24
-113.23,31.24
-113.24,31.24
-113.24,31.24
-113.25,31.24
-113.26,31.24
-113.27,31.24
-113.27,31.24
-113.28,31.25
-113.29,31.25
-113.29,31.25
-113.30,31.25
-113.30,31.25
-113.31,31.26
-113.32,31.26
-113.32,31.26
-113.33,31.26
-113.33,31.26
-113.34,31.26
-113.35,31.26
-113.35,31.27
-113.36,31.27
-113.37,31.27
-113.36,31.27
-113.37,31.27
-113.38,31.27
-113.38,31.27
-113.39,31.27
-113.40,31.28
-113.40,31.28
-113.41,31.28
-113.41,31.28
-113.42,31.29
-113.42,31.29
-113.43,31.29
-113.43,31.29
-113.44,31.28
-113.45,31.28
-113.45,31.28
-113.46,31.28
-113.47,31.28
-113.48,31.28
-113.48,31.29
-113.49,31.29
-113.49,31.29
-113.50,31.29
-113.51,31.29
-113.51,31.30
-113.52,31.30
-113.52,31.30
-113.53,31.30
-113.53,31.31
-113.53,31.31
-113.54,31.31
-113.54,31.32
-113.55,31.32
-113.55,31.32
-113.56,31.32
-113.57,31.32
-113.57,31.33
-113.58,31.33
-113.58,31.33
-113.59,31.33
-113.60,31.33
-113.60,31.33
-113.61,31.33
-113.62,31.34
-113.62,31.34
-113.63,31.34
-113.63,31.34
-113.63,31.35
-113.64,31.35
-105.20,21.50
-105.21,21.51
-105.21,21.51
-105.21,21.51
-105.22,21.52
-105.22,21.52
-105.23,21.52
-105.23,21.52
-105.24,21.52
-105.24,21.51
-105.25,21.51
-105.25,21.52
-105.26,21.52
-105.27,21.52
-105.27,21.52
-105.28,21.52
-105.28,21.52
-105.29,21.53
-105.29,21.53
-105.30,21.53
-105.30,21.54
-105.30,21.54
-105.31,21.54
-105.31,21.55
-105.32,21.55
-105.32,21.55
-105.33,21.55
-105.33,21.56
-105.34,21.56
-105.34,21.56
-105.35,21.56
-105.35,21.57
-105.36,21.57
-105.37,21.57
-105.37,21.57
-105.38,21.57
-105.38,21.58
-105.38,21.58
-105.39,21.58
-105.39,21.58
-105.40,21.59
-105.40,21.59
-105.41,21.59
-105.41,21.59
-105.42,21.60
-105.42,21.60
-105.43,21.60
-105.43,21.60
-105.44,21.61
-105.44,21.61
-105.44,21.62
-105.44,21.62
-105.44,21.63
-105.44,21.63
-105.44,21.64
-105.44,21.65
-105.44,21.65
-105.44,21.66
-105.44,21.66
-105.45,21.67
-105.45,21.67
-105.45,21.68
-105.45,21.68
-105.46,21.69
-105.46,21.69
-105.46,21.70
-105.46,21.70
-105.46,21.71
-105.47,21.71
-105.47,21.72
-105.47,21.72
-105.47,21.72
-105.48,21.73
-105.48,21.73
-105.48,21.74
-105.48,21.74
-105.48,21.75
-105.49,21.75
-105.49,21.76
-105.49,21.76
-105.49,21.77
-105.49,21.77
-105.50,21.78
-105.50,21.78
-105.50,21.78
-105.51,21.79
-105.51,21.79
-105.51,21.79
-105.51,21.79
-105.52,21.80
-105.52,21.80
-105.52,21.81
-105.52,21.81
-105.52,21.82
-105.53,21.82
-105.53,21.82
-105.53,21.83
-105.53,21.83
-105.54,21.84
-105.54,21.84
-105.54,21.85
-105.54,21.85
-105.55,21.86
-105.55,21.86
-105.55,21.86
-105.56,21.87
-105.56,21.87
-105.56,21.88
-105.56,21.88
-105.57,21.88
-105.57,21.89
-105.57,21.89
-105.58,21.90
-105.58,21.90
-105.58,21.90
-105.59,21.91
-105.59,21.91
-105.60,21.91
-105.60,21.92
-105.60,21.92
-105.61,21.92
-105.61,21.93
-105.61,21.93
-105.62,21.94
-105.62,21.94
-105.62,21.94
-105.62,21.95
-105.63,21.95
-105.63,21.95
-105.63,21.96
-105.64,21.96
-105.64,21.97
-105.64,21.97
-105.65,21.97
-105.65,21.98
-105.65,21.98
-105.65,21.99
-105.66,21.99
-105.66,22.00
-105.66,22.01
-105.66,22.01
-105.66,22.02
-105.66,22.02
-105.66,22.03
-105.66,22.04
-105.66,22.04
-105.66,22.05
-105.66,22.06
-105.66,22.06
-105.65,22.07
-105.65,22.07
-105.65,22.08
-105.65,22.09
-105.65,22.09
-105.65,22.10
-105.65,22.11
-105.65,22.11
-105.65,22.12
-105.65,22.13
-105.65,22.13
-105.65,22.14
-105.64,22.15
-105.64,22.15
-105.64,22.16
-105.64,22.17
-105.64,22.17
-105.64,22.18
-105.64,22.19
-105.64,22.19
-105.64,22.20
-105.64,22.21
-105.64,22.21
-105.64,22.22
-105.64,22.23
-105.64,22.23
-105.64,22.24
-105.64,22.24
-105.64,22.25
-105.64,22.26
-105.64,22.26
-105.64,22.27
-105.64,22.27
-105.64,22.28
-105.64,22.29
-105.64,22.29
-105.64,22.30
-105.64,22.30
-105.64,22.31
-105.64,22.32
-105.65,22.32
-105.65,22.33
-105.65,22.33
-105.65,22.34
-105.65,22.34
-105.65,22.35
-105.65,22.35
-105.66,22.36
-105.66,22.36
-105.66,22.37
-105.66,22.37
-105.66,22.38
-105.67,22.38
-105.67,22.39
-105.67,22.39
-105.67,22.39
-105.68,22.40
-105.68,22.40
-105.68,22.41
-105.68,22.41
-105.68,22.42
-105.69,22.42
-105.69,22.43
-105.69,22.43
-105.69,22.43
-105.69,22.43
-105.70,22.44
-105.70,22.44
-105.70,22.44
-105.70,22.45
-105.71,22.45
-105.71,22.46
-105.71,22.46
-105.71,22.47
-105.72,22.47
-105.72,22.47
-105.72,22.48
-105.73,22.48
-105.73,22.49
-105.73,22.49
-105.73,22.50
-105.74,22.50
-105.74,22.51
-105.74,22.51
-105.73,22.51
-105.72,22.51
-105.72,22.51
-105.72,22.51
-105.72,22.52
-105.72,22.52
-105.72,22.53
-105.73,22.53
-105.73,22.54
-105.73,22.54
-105.74,22.54
-105.74,22.54
-105.75,22.54
-105.75,22.53
-105.75,22.53
-105.76,22.53
-105.76,22.54
-105.76,22.54
-105.75,22.55
-105.76,22.56
-105.76,22.56
-105.76,22.57
-105.76,22.57
-105.76,22.57
-105.77,22.58
-105.77,22.58
-105.77,22.59
-105.78,22.59
-105.78,22.60
-105.78,22.60
-105.78,22.61
-105.78,22.61
-105.79,22.61
-105.79,22.62
-105.79,22.62
-105.79,22.63
-105.80,22.63
-105.80,22.64
-105.80,22.64
-105.81,22.64
-105.81,22.65
-105.81,22.65
-105.81,22.66
-105.82,22.66
-105.82,22.66
-105.82,22.67
-105.83,22.67
-105.83,22.67
-105.84,22.68
-105.84,22.68
-105.85,22.68
-105.85,22.69
-105.86,22.69
-105.86,22.69
-105.86,22.69
-105.87,22.70
-105.87,22.70
-105.87,22.70
-105.88,22.71
-105.88,22.71
-105.88,22.72
-105.89,22.72
-105.89,22.72
-105.89,22.73
-105.90,22.73
-105.90,22.74
-105.90,22.74
-105.91,22.74
-105.91,22.75
-105.91,22.75
-105.92,22.75
-105.92,22.76
-105.92,22.76
-105.93,22.77
-105.93,22.77
-105.93,22.77
-105.94,22.78
-105.94,22.78
-105.95,22.78
-105.95,22.78
-105.96,22.79
-105.96,22.79
-105.96,22.79
-105.97,22.80
-105.97,22.80
-105.98,22.80
-105.98,22.80
-105.99,22.81
-105.99,22.81
-106.00,22.81
-106.00,22.82
-106.00,22.82
-106.00,22.83
-106.00,22.83
-105.99,22.84
-105.99,22.84
-105.99,22.84
-105.98,22.85
-105.98,22.85
-105.99,22.85
-106.00,22.85
-106.00,22.85
-106.01,22.85
-106.01,22.85
-106.02,22.84
-106.02,22.84
-106.02,22.83
-106.02,22.83
-106.03,22.83
-106.03,22.83
-106.04,22.83
-106.04,22.84
-106.04,22.84
-106.04,22.85
-106.05,22.85
-106.05,22.86
-106.05,22.86
-106.06,22.86
-106.06,22.87
-106.06,22.87
-106.07,22.87
-106.07,22.88
-106.07,22.88
-106.08,22.88
-106.08,22.89
-106.08,22.89
-106.09,22.90
-106.09,22.90
-106.09,22.90
-106.10,22.91
-106.10,22.91
-106.10,22.91
-106.11,22.92
-106.11,22.92
-106.11,22.93
-106.12,22.93
-106.12,22.93
-106.12,22.94
-106.13,22.94
-106.13,22.95
-106.13,22.95
-106.14,22.95
-106.14,22.96
-106.14,22.96
-106.15,22.96
-106.15,22.97
-106.15,22.97
-106.15,22.98
-106.16,22.98
-106.16,22.98
-106.17,22.99
-106.17,22.99
-106.17,22.99
-106.18,23.00
-106.18,23.00
-106.18,23.00
-106.19,23.01
-106.19,23.01
-106.19,23.02
-106.20,23.02
-106.20,23.02
-106.20,23.03
-106.20,23.03
-106.21,23.04
-106.21,23.04
-106.21,23.04
-106.22,23.05
-106.22,23.05
-106.23,23.05
-106.23,23.06
-106.24,23.06
-106.24,23.06
-106.25,23.06
-106.25,23.07
-106.26,23.07
-106.26,23.07
-106.27,23.07
-106.27,23.08
-106.28,23.08
-106.28,23.08
-106.28,23.09
-106.29,23.09
-106.29,23.09
-106.29,23.10
-106.30,23.10
-106.30,23.11
-106.30,23.11
-106.31,23.11
-106.31,23.12
-106.31,23.12
-106.32,23.12
-106.32,23.13
-106.32,23.13
-106.33,23.13
-106.33,23.14
-106.34,23.14
-106.34,23.15
-106.34,23.15
-106.35,23.15
-106.35,23.16
-106.35,23.16
-106.36,23.16
-106.36,23.17
-106.36,23.17
-106.37,23.17
-106.37,23.18
-106.37,23.18
-106.38,23.18
-106.38,23.19
-106.39,23.19
-106.40,23.19
-106.40,23.19
-106.41,23.18
-106.41,23.18
-106.41,23.18
-106.42,23.18
-106.42,23.18
-106.43,23.19
-106.43,23.19
-106.43,23.20
-106.43,23.20
-106.43,23.21
-106.43,23.22
-106.43,23.22
-106.43,23.23
-106.43,23.23
-106.43,23.24
-106.44,23.24
-106.44,23.24
-106.44,23.25
-106.45,23.25
-106.45,23.25
-106.45,23.26
-106.46,23.26
-106.46,23.27
-106.46,23.27
-106.46,23.28
-106.46,23.28
-106.47,23.29
-106.47,23.29
-106.47,23.29
-106.48,23.30
-106.48,23.30
-106.49,23.30
-106.49,23.31
-106.49,23.32
-106.48,23.32
-106.48,23.32
-106.48,23.33
-106.48,23.33
-106.48,23.33
-106.49,23.34
-106.49,23.34
-106.49,23.34
-106.49,23.34
-106.49,23.35
-106.49,23.35
-106.50,23.36
-106.50,23.36
-106.50,23.37
-106.50,23.37
-106.51,23.38
-106.51,23.38
-106.51,23.38
-106.51,23.39
-106.52,23.39
-106.52,23.40
-106.52,23.40
-106.53,23.40
-106.53,23.41
-106.53,23.41
-106.54,23.42
-106.54,23.42
-106.55,23.42
-106.55,23.42
-106.56,23.43
-106.56,23.43
-106.57,23.43
-106.57,23.43
-106.58,23.44
-106.58,23.44
-106.58,23.44
-106.59,23.44
-106.59,23.45
-106.60,23.45
-106.60,23.46
-106.60,23.46
-106.61,23.46
-106.61,23.47
-106.62,23.47
-106.62,23.47
-106.62,23.48
-106.62,23.48
-106.62,23.49
-106.63,23.49
-106.63,23.50
-106.63,23.50
-106.63,23.51
-106.64,23.51
-106.64,23.51
-106.65,23.51
-106.65,23.52
-106.66,23.52
-106.66,23.52
-106.66,23.53
-106.67,23.53
-106.67,23.53
-106.67,23.54
-106.68,23.54
-106.68,23.55
-106.68,23.55
-106.69,23.55
-106.69,23.56
-106.69,23.56
-106.69,23.57
-106.70,23.57
-106.70,23.57
-106.70,23.58
-106.71,23.58
-106.71,23.59
-106.71,23.59
-106.72,23.59
-106.72,23.60
-106.72,23.60
-106.73,23.60
-106.73,23.60
-106.74,23.61
-106.75,23.61
-106.75,23.61
-106.76,23.61
-106.76,23.62
-106.77,23.62
-106.77,23.62
-106.78,23.62
-106.78,23.63
-106.79,23.63
-106.79,23.63
-106.79,23.64
-106.80,23.64
-106.80,23.64
-106.80,23.65
-106.80,23.65
-106.81,23.66
-106.81,23.66
-106.81,23.67
-106.81,23.67
-106.81,23.68
-106.81,23.69
-106.81,23.69
-106.81,23.70
-106.81,23.70
-106.82,23.71
-106.82,23.71
-106.83,23.71
-106.83,23.72
-106.83,23.72
-106.84,23.72
-106.84,23.73
-106.84,23.73
-106.85,23.73
-106.85,23.74
-106.85,23.74
-106.85,23.75
-106.86,23.75
-106.86,23.76
-106.86,23.76
-106.86,23.77
-106.86,23.77
-106.87,23.78
-106.87,23.78
-106.87,23.79
-106.87,23.79
-106.88,23.79
-106.88,23.80
-106.88,23.80
-106.88,23.81
-106.88,23.81
-106.89,23.82
-106.89,23.82
-106.89,23.83
-106.89,23.83
-106.90,23.84
-106.90,23.84
-106.90,23.84
-106.90,23.85
-106.91,23.85
-106.91,23.86
-106.91,23.86
-106.92,23.87
-106.92,23.87
-106.92,23.87
-106.93,23.87
-106.93,23.88
-106.94,23.88
-106.94,23.88
-106.95,23.89
-106.95,23.89
-106.95,23.89
-106.96,23.90
-106.96,23.90
-106.96,23.91
-106.97,23.91
-106.97,23.91
-106.97,23.92
-106.98,23.92
-106.98,23.92
-106.98,23.93
-106.99,23.93
-106.99,23.93
-106.99,23.94
-107.00,23.94
-107.00,23.95
-107.01,23.95
-107.01,23.95
-107.01,23.96
-107.02,23.96
-107.02,23.96
-107.02,23.97
-107.03,23.97
-107.03,23.97
-107.04,23.98
-107.04,23.98
-107.04,23.98
-107.05,23.99
-107.05,23.99
-107.06,23.99
-107.06,23.99
-107.07,24.00
-107.07,24.00
-107.07,24.00
-107.08,24.00
-107.08,24.00
-107.09,24.01
-107.09,24.01
-107.09,24.01
-107.10,24.02
-107.10,24.02
-107.11,24.02
-107.11,24.03
-107.12,24.03
-107.12,24.03
-107.12,24.04
-107.13,24.04
-107.13,24.04
-107.14,24.05
-107.14,24.05
-107.14,24.05
-107.15,24.06
-107.15,24.06
-107.16,24.06
-107.16,24.06
-107.17,24.07
-107.17,24.07
-107.17,24.07
-107.18,24.08
-107.18,24.08
-107.19,24.08
-107.19,24.09
-107.20,24.09
-107.20,24.09
-107.20,24.09
-107.21,24.10
-107.21,24.10
-107.22,24.11
-107.22,24.11
-107.22,24.11
-107.23,24.11
-107.23,24.12
-107.23,24.12
-107.24,24.13
-107.24,24.13
-107.25,24.13
-107.25,24.13
-107.26,24.14
-107.26,24.14
-107.27,24.14
-107.27,24.14
-107.28,24.15
-107.28,24.15
-107.28,24.15
-107.29,24.16
-107.29,24.16
-107.30,24.16
-107.31,24.16
-107.31,24.16
-107.32,24.17
-107.32,24.17
-107.32,24.17
-107.33,24.18
-107.33,24.18
-107.34,24.18
-107.34,24.18
-107.35,24.19
-107.35,24.19
-107.36,24.19
-107.36,24.19
-107.37,24.20
-107.37,24.20
-107.37,24.20
-107.38,24.21
-107.38,24.21
-107.39,24.21
-107.39,24.22
-107.39,24.22
-107.39,24.23
-107.39,24.24
-107.39,24.24
-107.39,24.24
-107.40,24.25
-107.40,24.25
-107.41,24.25
-107.42,24.25
-107.42,24.25
-107.43,24.26
-107.43,24.26
-107.44,24.26
-107.44,24.26
-107.44,24.27
-107.45,24.27
-107.45,24.27
-107.46,24.28
-107.46,24.28
-107.47,24.28
-107.47,24.28
-107.48,24.29
-107.48,24.29
-107.49,24.29
-107.49,24.30
-107.49,24.30
-107.50,24.30
-107.50,24.31
-107.51,24.31
-107.51,24.31
-107.51,24.32
-107.52,24.32
-107.52,24.32
-107.52,24.33
-107.53,24.33
-107.53,24.33
-107.54,24.34
-107.54,24.34
-107.54,24.34
-107.55,24.35
-107.55,24.35
-107.56,24.35
-107.56,24.36
-107.57,24.36
-107.57,24.36
-107.58,24.36
-107.58,24.37
-107.58,24.37
-107.59,24.37
-107.59,24.38
-107.60,24.38
-107.60,24.38
-107.61,24.38
-107.61,24.38
-107.62,24.39
-107.62,24.39
-107.63,24.39
-107.63,24.39
-107.64,24.40
-107.65,24.40
-107.65,24.40
-107.65,24.40
-107.66,24.41
-107.66,24.41
-107.67,24.41
-107.67,24.42
-107.68,24.42
-107.68,24.42
-107.69,24.42
-107.69,24.43
-107.69,24.43
-107.70,24.43
-107.70,24.43
-107.71,24.43
-107.71,24.44
-107.72,24.44
-107.72,24.44
-107.73,24.45
-107.73,24.45
-107.73,24.45
-107.74,24.46
-107.74,24.46
-107.75,24.46
-107.75,24.46
-107.76,24.47
-107.76,24.47
-107.77,24.47
-107.77,24.47
-107.78,24.48
-107.78,24.48
-107.78,24.48
-107.79,24.49
-107.79,24.49
-107.80,24.49
-107.80,24.50
-107.80,24.50
-107.80,24.51
-107.80,24.52
-107.79,24.52
-107.79,24.52
-107.78,24.52
-107.78,24.51
-107.77,24.51
-107.77,24.50
-107.77,24.50
-107.77,24.49
-107.77,24.49
-107.76,24.48
-107.76,24.48
-107.75,24.48
-107.74,24.48
-107.74,24.48
-107.73,24.48
-107.73,24.47
-107.72,24.47
-107.72,24.47
-107.72,24.46
-107.71,24.46
-107.71,24.46
-107.70,24.45
-107.70,24.45
-107.69,24.45
-107.69,24.45
-107.68,24.44
-107.68,24.44
-107.67,24.44
-107.67,24.44
-107.66,24.43
-107.66,24.43
-107.65,24.43
-107.65,24.43
-107.64,24.42
-107.64,24.42
-107.64,24.42
-107.63,24.41
-107.63,24.41
-107.62,24.41
-107.62,24.41
-107.61,24.40
-107.61,24.40
-107.60,24.40
-107.60,24.39
-107.60,24.39
-107.59,24.39
-107.58,24.39
-107.58,24.39
-107.57,24.38
-107.57,24.38
-107.56,24.38
-107.56,24.37
-107.55,24.37
-107.55,24.37
-107.54,24.37
-107.53,24.37
-107.53,24.37
-107.52,24.36
-107.52,24.36
-107.51,24.36
-107.51,24.35
-107.50,24.35
-107.50,24.35
-107.50,24.34
-107.50,24.34
-107.50,24.34
-107.51,24.35
-107.51,24.36
-107.51,24.36
-107.51,24.36
-107.52,24.36
-107.52,24.36
-107.53,24.37
-107.53,24.37
-107.54,24.37
-107.54,24.37
-107.55,24.38
-107.55,24.38
-107.55,24.38
-107.55,24.39
-107.54,24.39
-107.53,24.38
-107.53,24.38
-107.52,24.38
-107.52,24.37
-107.52,24.37
-107.51,24.37
-107.51,24.36
-107.50,24.36
-107.50,24.36
-107.50,24.36
-107.49,24.36
-107.49,24.36
-107.49,24.37
-107.50,24.37
-107.50,24.37
-107.50,24.37
-107.50,24.38
-107.49,24.38
-107.49,24.38
-107.48,24.38
-107.48,24.39
-107.48,24.39
-107.47,24.40
-107.48,24.41
-107.48,24.41
-107.48,24.41
-107.48,24.42
-107.48,24.43
-107.48,24.43
-107.49,24.43
-107.49,24.44
-107.49,24.44
-107.50,24.45
-107.50,24.45
-107.50,24.46
-107.50,24.46
-107.50,24.47
-107.51,24.47
-107.51,24.48
-107.51,24.48
-107.51,24.49
-107.51,24.49
-107.51,24.50
-107.52,24.50
-107.52,24.51
-107.52,24.51
-107.52,24.52
-107.52,24.52
-107.53,24.52
-107.54,24.52
-107.54,24.52
-107.55,24.52
-107.56,24.52
-107.57,24.52
-107.57,24.52
-107.58,24.52
-107.59,24.52
-107.59,24.52
-107.59,24.52
-107.60,24.51
-107.60,24.50
-107.60,24.50
-107.59,24.50
-107.58,24.50
-107.58,24.50
-107.57,24.51
-107.57,24.51
-107.57,24.51
-107.56,24.51
-107.55,24.51
-107.55,24.51
-107.55,24.50
-107.55,24.50
-107.56,24.50
-107.56,24.49
-107.57,24.49
-107.57,24.49
-107.57,24.48
-107.58,24.48
-107.58,24.47
-107.58,24.47
-107.59,24.47
-107.59,24.46
-107.60,24.46
-107.60,24.46
-107.61,24.46
-107.61,24.46
-107.62,24.46
-107.62,24.45
-107.63,24.45
-107.64,24.45
-107.64,24.45
-107.64,24.46
-107.65,24.46
-107.65,24.47
-107.65,24.47
-107.65,24.48
-107.66,24.48
-107.66,24.48
-107.66,24.49
-107.67,24.49
-107.67,24.50
-107.68,24.50
-107.68,24.49
-107.68,24.49
-107.69,24.49
-107.69,24.49
-107.70,24.49
-107.71,24.49
-107.71,24.49
-107.72,24.49
-107.72,24.49
-107.73,24.50
-107.73,24.50
-107.74,24.50
-107.74,24.50
-107.74,24.51
-107.74,24.52
-107.74,24.52
-107.74,24.53
-107.75,24.53
-107.75,24.54
-107.75,24.54
-107.76,24.54
-107.76,24.55
-107.77,24.55
-107.77,24.55
-107.78,24.55
-107.78,24.56
-107.79,24.56
-107.79,24.56
-107.80,24.56
-107.80,24.57
-107.80,24.57
-107.80,24.58
-107.81,24.58
-107.81,24.59
-107.81,24.59
-107.82,24.59
-107.83,24.59
-107.83,24.59
-107.84,24.59
-107.85,24.59
-107.85,24.59
-107.86,24.60
-107.86,24.60
-107.86,24.60
-107.86,24.61
-107.87,24.61
-107.87,24.61
-107.88,24.62
-107.88,24.62
-107.89,24.62
-107.90,24.62
-107.90,24.62
-107.91,24.63
-107.91,24.63
-107.92,24.63
-107.92,24.63
-107.93,24.63
-107.93,24.64
-107.93,24.63
-107.93,24.63
-107.93,24.62
-107.93,24.62
-107.92,24.62
-107.91,24.62
-107.91,24.61
-107.91,24.61
-107.90,24.60
-107.90,24.60
-107.90,24.59
-107.90,24.59
-107.89,24.59
-107.89,24.58
-107.88,24.58
-107.88,24.58
-107.87,24.58
-107.87,24.57
-107.87,24.57
-107.87,24.56
-107.86,24.56
-107.86,24.56
-107.85,24.56
-107.85,24.55
-107.84,24.55
-107.84,24.55
-107.83,24.55
-107.83,24.54
-107.82,24.54
-107.82,24.54
-107.81,24.54
-107.81,24.53
-107.81,24.53
-107.81,24.53
-107.82,24.53
-107.82,24.53
-107.83,24.53
-107.83,24.53
-107.84,24.54
-107.84,24.54
-107.84,24.54
-107.85,24.55
-107.85,24.55
-107.86,24.55
-107.86,24.55
-107.87,24.56
-107.87,24.56
-107.88,24.56
-107.88,24.57
-107.89,24.57
-107.89,24.57
-107.90,24.57
-107.90,24.58
-107.91,24.58
-107.91,24.58
-107.92,24.58
-107.92,24.59
-107.93,24.59
-107.93,24.59
-107.93,24.60
-107.94,24.60
-107.94,24.60
-107.95,24.60
-107.95,24.61
-107.95,24.61
-107.96,24.62
-107.96,24.62
-107.96,24.62
-107.97,24.63
-107.97,24.63
-107.98,24.63
-107.98,24.64
-107.98,24.64
-107.99,24.64
-107.99,24.65
-108.00,24.65
-108.00,24.65
-108.00,24.66
-108.00,24.66
-108.01,24.67
-108.01,24.67
-108.01,24.68
-108.01,24.68
-108.01,24.69
-108.01,24.70
-108.01,24.70
-108.01,24.71
-108.01,24.71
-108.01,24.72
-108.01,24.73
-108.01,24.73
-108.02,24.73
-108.02,24.74
-108.02,24.74
-108.03,24.75
-108.03,24.75
-108.04,24.75
-108.04,24.76
-108.04,24.76
-108.05,24.76
-108.05,24.77
-108.05,24.77
-108.06,24.77
-108.06,24.78
-108.06,24.78
-108.06,24.79
-108.05,24.79
-108.04,24.79
-108.04,24.79
-108.04,24.79
-108.03,24.78
-108.03,24.78
-108.02,24.77
-108.02,24.77
-108.02,24.77
-108.01,24.76
-108.01,24.76
-108.01,24.76
-108.00,24.75
-108.00,24.75
-107.99,24.75
-107.99,24.75
-107.98,24.76
-107.98,24.76
-107.98,24.76
-107.97,24.77
-107.97,24.77
-107.97,24.78
-107.97,24.79
-107.97,24.79
-107.98,24.80
-107.98,24.80
-107.98,24.80
-107.99,24.81
-107.99,24.81
-107.99,24.82
-107.99,24.82
-108.00,24.82
-108.00,24.83
-108.01,24.83
-108.01,24.83
-108.01,24.83
-108.01,24.84
-108.01,24.84
-108.00,24.84
-108.00,24.84
-108.00,24.85
-108.00,24.86
-108.00,24.86
-108.00,24.87
-108.00,24.87
-108.00,24.88
-108.00,24.88
-108.00,24.89
-108.00,24.90
-108.01,24.90
-108.00,24.91
-108.00,24.91
-108.00,24.92
-108.00,24.92
-107.99,24.93
-107.99,24.93
-107.99,24.94
-107.99,24.94
-107.99,24.95
-107.99,24.95
-107.99,24.96
-107.99,24.96
-107.99,24.97
-108.00,24.97
-108.00,24.97
-108.00,24.98
-108.01,24.98
-108.01,24.98
-108.02,24.99
-108.02,24.99
-108.03,24.99
-108.03,24.99
-108.04,25.00
-108.04,25.00
-108.04,25.00
-108.05,25.00
-108.05,24.99
-108.05,24.99
-108.05,24.98
-108.05,24.98
-108.05,24.97
-108.05,24.96
-108.05,24.96
-108.04,24.95
-108.04,24.95
-108.04,24.94
-108.04,24.94
-108.04,24.93
-108.03,24.93
-108.03,24.93
-108.03,24.92
-108.03,24.91
-108.03,24.91
-108.03,24.90
-108.03,24.90
-108.04,24.90
-108.04,24.89
-108.04,24.88
-108.04,24.88
-108.04,24.87
-108.04,24.86
-108.04,24.86
-108.04,24.85
-108.04,24.84
-108.04,24.84
-108.04,24.83
-108.04,24.83
-108.05,24.82
-108.05,24.82
-108.06,24.82
-108.06,24.83
-108.07,24.83
-108.07,24.83
-108.08,24.83
-108.08,24.83
-108.08,24.82
-108.09,24.82
-108.09,24.82
-108.10,24.82
-108.11,24.82
-108.11,24.82
-108.12,24.83
-108.12,24.83
-108.12,24.83
-108.13,24.84
-108.13,24.84
-108.13,24.85
-108.13,24.85
-108.14,24.86
-108.14,24.86
-108.14,24.87
-108.14,24.87
-108.15,24.87
-108.15,24.88
-108.15,24.88
-108.15,24.89
-108.16,24.89
-108.16,24.90
-108.16,24.90
-108.16,24.91
-108.17,24.91
-108.17,24.91
-108.17,24.92
-108.17,24.92
-108.18,24.93
-108.18,24.93
-108.18,24.94
-108.18,24.94
-108.19,24.95
-108.19,24.95
-108.19,24.95
-108.19,24.96
-108.19,24.96
-108.20,24.97
-108.20,24.97
-108.20,24.98
-108.20,24.98
-108.21,24.99
-108.21,24.99
-108.21,25.00
-108.21,25.00
-108.22,25.01
-108.22,25.01
-108.22,25.01
-108.22,25.02
-108.23,25.02
-108.23,25.03
-108.23,25.03
-108.24,25.03
-108.24,25.04
-108.24,25.04
-108.25,25.04
-108.25,25.05
-108.26,25.05
-108.26,25.05
-108.26,25.06
-108.27,25.06
-108.27,25.07
-108.27,25.07
-108.28,25.07
-108.28,25.08
-108.29,25.08
-108.29,25.08
-108.30,25.08
-108.30,25.09
-108.31,25.09
-108.31,25.09
-108.32,25.09
-108.32,25.10
-108.33,25.10
-108.33,25.10
-108.33,25.11
-108.32,25.11
-108.32,25.11
-108.31,25.11
-108.30,25.11
-108.30,25.11
-108.29,25.11
-108.28,25.10
-108.28,25.10
-108.27,25.10
-108.27,25.10
-108.27,25.09
-108.26,25.09
-108.26,25.08
-108.26,25.08
-108.25,25.08
-108.25,25.07
-108.25,25.07
-108.24,25.07
-108.24,25.07
-108.23,25.06
-108.23,25.06
-108.23,25.05
-108.22,25.05
-108.22,25.05
-108.22,25.04
-108.22,25.04
-108.21,25.03
-108.21,25.03
-108.21,25.02
-108.20,25.02
-108.20,25.02
-108.20,25.01
-108.19,25.01
-108.19,25.00
-108.19,25.00
-108.19,24.99
-108.19,24.99
-108.18,24.99
-108.18,24.98
-108.17,24.98
-108.17,24.98
-108.16,24.98
-108.16,24.99
-108.16,24.99
-108.15,24.98
-108.15,24.98
-108.14,24.98
-108.14,24.97
-108.13,24.97
-108.13,24.97
-108.13,24.98
-108.12,24.98
-108.13,24.99
-108.13,25.00
-108.13,25.00
-108.13,25.01
-108.13,25.01
-108.13,25.02
-108.14,25.02
-108.14,25.02
-108.15,25.02
-108.16,25.01
-108.16,25.02
-108.16,25.02
-108.16,25.03
-108.16,25.03
-108.15,25.03
-108.15,25.03
-108.15,25.04
-108.15,25.04
-108.15,25.05
-108.15,25.05
-108.14,25.06
-108.14,25.06
-108.13,25.05
